timestamp,day_of_year,minute_of_day,location_index,original_address,demand,order_id
1731510540,318,1239,3,"Aura Pizzas, Sector 4, Delhi NCR",3,6351319667
1731510840,318,1244,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6346745445
1731510840,318,1244,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6348722279
1731511320,318,1252,18,"Swaad, DLF Phase 1, Delhi NCR",1,6347508368
1731511440,318,1254,26,"Tandoori Junction, Sector 4, Delhi NCR",2,6353805710
1731511560,318,1256,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6328735804
1731511620,318,1257,18,"Swaad, DLF Phase 1, Delhi NCR",1,6353882623
1731511620,318,1257,22,"Swaad, Shahdara, Delhi NCR",1,6345379797
1731511980,318,1263,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6341910379
1731512460,318,1271,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6342908514
1731512460,318,1271,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6349945713
1731512580,318,1273,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6352288684
1731512640,318,1274,21,"Swaad, Sector 4, Delhi NCR",2,6344720154
1731512700,318,1275,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6351460146
1731512760,318,1276,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6350120847
1731513180,318,1283,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6352898333
1731513300,318,1285,21,"Swaad, Sector 4, Delhi NCR",3,6344156364
1731513840,318,1294,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6354670727
1731514440,318,1304,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6353182786
1731514740,318,1309,21,"Swaad, Sector 4, Delhi NCR",1,6354593799
1731514860,318,1311,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6354851776
1731515460,318,1321,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6350849680
1731515520,318,1322,22,"Swaad, Shahdara, Delhi NCR",1,6350067528
1731515640,318,1324,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6353286323
1731516240,318,1334,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6350766523
1731516360,318,1336,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6348380423
1731516360,318,1336,21,"Swaad, Sector 4, Delhi NCR",2,6352432574
1731516660,318,1341,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6354785190
1731517320,318,1352,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6354977588
1731517920,318,1362,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",3,6353104330
1731518340,318,1369,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",8,6349877218
1731519000,318,1380,26,"Tandoori Junction, Sector 4, Delhi NCR",1,6346013725
1731519120,318,1382,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6337010093
1731520560,318,1406,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6352239790
1731520980,318,1413,21,"Swaad, Sector 4, Delhi NCR",1,6350727664
1731521280,318,1418,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6350027800
1731522600,319,0,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6342107978
1731522900,319,5,18,"Swaad, DLF Phase 1, Delhi NCR",2,6355223127
1731522960,319,6,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6345256591
1731523080,319,8,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",3,6353915031
1731524340,319,29,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",4,6355450985
1731525420,319,47,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",4,6347757632
1731526020,319,57,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6351020633
1731526680,319,68,21,"Swaad, Sector 4, Delhi NCR",1,6353679583
1731527700,319,85,21,"Swaad, Sector 4, Delhi NCR",1,6353878660
1731528840,319,104,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6353799206
1731529080,319,108,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",10,6346101764
1731529440,319,114,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6354611686
1731530040,319,124,21,"Swaad, Sector 4, Delhi NCR",2,6354208771
1731531600,319,150,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6353125378
1731533460,319,181,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6353229825
1731533760,319,186,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6343639552
1731535440,319,214,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6355579654
1731563460,319,681,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",14,6347103380
1731565740,319,719,18,"Swaad, DLF Phase 1, Delhi NCR",2,6348568995
1731567720,319,752,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6353457016
1731568080,319,758,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6354486223
1731568140,319,759,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6348690483
1731569520,319,782,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6342759697
1731570780,319,803,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6348218892
1731571020,319,807,21,"Swaad, Sector 4, Delhi NCR",2,6350415816
1731571080,319,808,11,"Dilli Burger Adda, Shahdara, Delhi NCR",1,6353873159
1731572160,319,826,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6351739104
1731572640,319,834,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6354345453
1731572760,319,836,21,"Swaad, Sector 4, Delhi NCR",2,6353878115
1731573300,319,845,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6355883254
1731573360,319,846,21,"Swaad, Sector 4, Delhi NCR",1,6353680145
1731573720,319,852,18,"Swaad, DLF Phase 1, Delhi NCR",4,6331908829
1731573900,319,855,21,"Swaad, Sector 4, Delhi NCR",3,6348454914
1731574560,319,866,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6352267694
1731575220,319,877,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6349163256
1731575520,319,882,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6355697442
1731575640,319,884,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6348993421
1731575880,319,888,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6355042148
1731575940,319,889,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6350072065
1731578460,319,931,18,"Swaad, DLF Phase 1, Delhi NCR",1,6353262288
1731578640,319,934,3,"Aura Pizzas, Sector 4, Delhi NCR",5,6350293095
1731579000,319,940,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6352115744
1731579540,319,949,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6352947307
1731579900,319,955,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6356124525
1731580920,319,972,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6356076996
1731582180,319,993,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6356144635
1731582240,319,994,21,"Swaad, Sector 4, Delhi NCR",1,6356170470
1731582360,319,996,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6356358521
1731583200,319,1010,21,"Swaad, Sector 4, Delhi NCR",1,6355434614
1731583260,319,1011,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6353648443
1731583980,319,1023,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6356025800
1731584520,319,1032,21,"Swaad, Sector 4, Delhi NCR",2,6353061295
1731585000,319,1040,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6356626468
1731585060,319,1041,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6351632461
1731585060,319,1041,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6355952044
1731585360,319,1046,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6355445050
1731586140,319,1059,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6355871098
1731586200,319,1060,22,"Swaad, Shahdara, Delhi NCR",1,6345864295
1731586260,319,1061,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6330713194
1731586380,319,1063,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6351683721
1731586740,319,1069,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",6,6353043570
1731586920,319,1072,21,"Swaad, Sector 4, Delhi NCR",1,6350120968
1731587640,319,1084,21,"Swaad, Sector 4, Delhi NCR",2,6354959093
1731587940,319,1089,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6353692327
1731588360,319,1096,11,"Dilli Burger Adda, Shahdara, Delhi NCR",1,6348658758
1731588360,319,1096,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6350823356
1731589320,319,1112,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6352602044
1731589680,319,1118,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6354702320
1731590100,319,1125,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6353544588
1731590160,319,1126,22,"Swaad, Shahdara, Delhi NCR",1,6354984438
1731590280,319,1128,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6356357407
1731590520,319,1132,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6356081819
1731591000,319,1140,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6349333689
1731591060,319,1141,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6352562091
1731591300,319,1145,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6349469472
1731592380,319,1163,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6319990873
1731592680,319,1168,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6356657978
1731592740,319,1169,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6356087365
1731592980,319,1173,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6350713638
1731593280,319,1178,18,"Swaad, DLF Phase 1, Delhi NCR",2,6356438581
1731593340,319,1179,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6356256938
1731593460,319,1181,18,"Swaad, DLF Phase 1, Delhi NCR",3,6357017703
1731593820,319,1187,21,"Swaad, Sector 4, Delhi NCR",1,6353950477
1731594240,319,1194,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6355956237
1731594540,319,1199,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6354963194
1731594840,319,1204,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6352196151
1731595200,319,1210,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6355947540
1731595380,319,1213,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6355106859
1731595380,319,1213,18,"Swaad, DLF Phase 1, Delhi NCR",2,6354499288
1731595680,319,1218,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6352149215
1731595680,319,1218,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6346910112
1731595920,319,1222,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",4,6355299098
1731596100,319,1225,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6342958974
1731596220,319,1227,21,"Swaad, Sector 4, Delhi NCR",3,6355479404
1731596280,319,1228,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6347528853
1731596340,319,1229,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",4,6351511418
1731596340,319,1229,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6357165569
1731596820,319,1237,2,"Aura Pizzas, Sector 135, Delhi NCR",4,6356229541
1731597060,319,1241,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6357274882
1731597180,319,1243,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6355121231
1731597240,319,1244,21,"Swaad, Sector 4, Delhi NCR",1,6356749303
1731597360,319,1246,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6352840577
1731597720,319,1252,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6351605630
1731597960,319,1256,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6354013768
1731598440,319,1264,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6320876055
1731598500,319,1265,18,"Swaad, DLF Phase 1, Delhi NCR",1,6356003216
1731599880,319,1288,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6354695462
1731600300,319,1295,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6350119924
1731600420,319,1297,18,"Swaad, DLF Phase 1, Delhi NCR",7,6357228865
1731600420,319,1297,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6357768421
1731600660,319,1301,21,"Swaad, Sector 4, Delhi NCR",1,6345067335
1731600720,319,1302,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6351870258
1731601320,319,1312,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6357723830
1731601380,319,1313,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6351056133
1731601620,319,1317,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6357887901
1731602220,319,1327,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6356606331
1731602400,319,1330,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6357586832
1731602400,319,1330,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6348970508
1731602580,319,1333,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6349407506
1731603120,319,1342,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",3,6354929632
1731604380,319,1363,21,"Swaad, Sector 4, Delhi NCR",2,6349500314
1731605340,319,1379,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6351452553
1731606000,319,1390,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6354554703
1731606060,319,1391,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6352998070
1731606360,319,1396,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6356730499
1731606420,319,1397,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6358058450
1731606540,319,1399,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6355751382
1731608520,319,1432,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6357308058
1731608880,319,1438,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6357867186
1731609240,320,4,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6352134838
1731609480,320,8,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6357063275
1731611580,320,43,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6356290540
1731612000,320,50,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6353265876
1731612240,320,54,18,"Swaad, DLF Phase 1, Delhi NCR",2,6355847336
1731613080,320,68,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6358119418
1731613380,320,73,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6357177408
1731614220,320,87,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6358126905
1731614520,320,92,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6358057109
1731614700,320,95,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6348280830
1731615480,320,108,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6356696433
1731615900,320,115,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6354030362
1731616200,320,120,21,"Swaad, Sector 4, Delhi NCR",1,6349825656
1731616560,320,126,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6357636302
1731617280,320,138,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6349286265
1731618420,320,157,21,"Swaad, Sector 4, Delhi NCR",2,6352795285
1731618960,320,166,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6357413259
1731622200,320,220,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6355947524
1731622200,320,220,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6347146671
1731648780,320,663,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6352445834
1731649740,320,679,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6348342941
1731650340,320,689,18,"Swaad, DLF Phase 1, Delhi NCR",1,6351961663
1731650640,320,694,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6354218329
1731651060,320,701,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6348343188
1731651120,320,702,3,"Aura Pizzas, Sector 4, Delhi NCR",6,6355273113
1731651420,320,707,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6357429602
1731651720,320,712,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6355605858
1731652320,320,722,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6356544406
1731652380,320,723,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6357714982
1731652860,320,731,22,"Swaad, Shahdara, Delhi NCR",1,6355864297
1731652920,320,732,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6352357398
1731652980,320,733,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6339282894
1731653220,320,737,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6356618620
1731653400,320,740,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6352336904
1731653640,320,744,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6358588039
1731653880,320,748,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6358134292
1731654300,320,755,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6358672673
1731654480,320,758,3,"Aura Pizzas, Sector 4, Delhi NCR",6,6354091503
1731654540,320,759,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6352769939
1731654720,320,762,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6350003260
1731654900,320,765,29,"The Chicken Junction, Sector 4, Delhi NCR",1,6358556125
1731655080,320,768,21,"Swaad, Sector 4, Delhi NCR",2,6352472616
1731655620,320,777,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6358737119
1731655620,320,777,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6353056521
1731655860,320,781,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",4,6357742265
1731656640,320,794,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6357997170
1731656880,320,798,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6358740309
1731656880,320,798,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6351537167
1731656940,320,799,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6349018277
1731658560,320,826,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6358478081
1731658800,320,830,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6357953981
1731659400,320,840,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6351768845
1731659640,320,844,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6351247226
1731660060,320,851,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6339486973
1731660420,320,857,22,"Swaad, Shahdara, Delhi NCR",1,6353276906
1731660480,320,858,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6330625360
1731660540,320,859,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6358729744
1731660540,320,859,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6356324431
1731660660,320,861,22,"Swaad, Shahdara, Delhi NCR",1,6357511607
1731661920,320,882,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6358966523
1731662280,320,888,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6349009843
1731663420,320,907,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6358579741
1731663420,320,907,21,"Swaad, Sector 4, Delhi NCR",1,6355135096
1731663660,320,911,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6357683072
1731663720,320,912,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6338336556
1731663960,320,916,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6357418311
1731664200,320,920,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",8,6357817812
1731664320,320,922,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6357641424
1731665220,320,937,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6358689696
1731665460,320,941,21,"Swaad, Sector 4, Delhi NCR",1,6359266127
1731665820,320,947,2,"Aura Pizzas, Sector 135, Delhi NCR",5,6355936825
1731666240,320,954,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6355489008
1731666240,320,954,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6348790381
1731666540,320,959,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6342164540
1731666840,320,964,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6351892490
1731667200,320,970,3,"Aura Pizzas, Sector 4, Delhi NCR",6,6358964505
1731668040,320,984,2,"Aura Pizzas, Sector 135, Delhi NCR",6,6352610562
1731668880,320,998,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6356712253
1731669120,320,1002,8,"Dilli Burger Adda, Greater Kailash 2 (GK2), Delhi NCR",2,6358534052
1731669180,320,1003,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6351665690
1731669300,320,1005,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6357716787
1731669360,320,1006,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6348196763
1731669540,320,1009,8,"Dilli Burger Adda, Greater Kailash 2 (GK2), Delhi NCR",2,6354578340
1731669540,320,1009,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6351008796
1731669960,320,1016,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6350991016
1731670260,320,1021,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6358404607
1731670800,320,1030,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6356359390
1731670920,320,1032,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6357692262
1731671100,320,1035,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6351184813
1731672060,320,1051,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6357859441
1731672180,320,1053,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6353808671
1731673320,320,1072,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",6,6356562625
1731673440,320,1074,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6341933496
1731673800,320,1080,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6358878012
1731673860,320,1081,21,"Swaad, Sector 4, Delhi NCR",2,6329039596
1731673920,320,1082,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",6,6343302786
1731673920,320,1082,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6312560532
1731674040,320,1084,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6359177346
1731674100,320,1085,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6359397957
1731674460,320,1091,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6357568286
1731674580,320,1093,2,"Aura Pizzas, Sector 135, Delhi NCR",4,6359149825
1731674580,320,1093,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6359622819
1731674820,320,1097,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6359133526
1731674820,320,1097,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6355384322
1731674940,320,1099,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6353375092
1731675240,320,1104,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6358111930
1731675480,320,1108,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6357573120
1731675480,320,1108,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6353998030
1731675540,320,1109,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6354529434
1731675900,320,1115,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6358841354
1731676020,320,1117,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6359144066
1731676140,320,1119,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6348988758
1731676260,320,1121,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6356513253
1731676440,320,1124,18,"Swaad, DLF Phase 1, Delhi NCR",1,6353966395
1731677040,320,1134,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6356134972
1731677100,320,1135,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6355156476
1731677100,320,1135,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6357516418
1731677100,320,1135,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6357176252
1731677460,320,1141,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6359548605
1731677520,320,1142,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6358560646
1731677520,320,1142,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6359592612
1731677640,320,1144,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6358867962
1731677700,320,1145,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6359823364
1731677760,320,1146,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6359053556
1731677940,320,1149,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6349005820
1731678000,320,1150,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6355838443
1731678060,320,1151,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6359425427
1731678360,320,1156,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6359531601
1731678360,320,1156,2,"Aura Pizzas, Sector 135, Delhi NCR",4,6359014062
1731678480,320,1158,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6356418608
1731678540,320,1159,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6359195852
1731678540,320,1159,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6355443303
1731678660,320,1161,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6353946807
1731678840,320,1164,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6354390045
1731678900,320,1165,2,"Aura Pizzas, Sector 135, Delhi NCR",4,6359451211
1731679020,320,1167,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6358999904
1731679020,320,1167,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6350432766
1731679140,320,1169,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6358594596
1731679380,320,1173,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6353446848
1731679440,320,1174,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6352205417
1731679620,320,1177,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",4,6358422751
1731679620,320,1177,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6355313187
1731679680,320,1178,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6359924101
